,spkts,dloss,ct_srv_src,ct_state_ttl,ct_dst_src_ltm,ct_src_ltm,label
3045,2,0,4,2,4,18,1
3046,2,0,9,2,10,9,1
3047,2,0,3,2,3,3,1
3048,2,0,4,2,4,18,1
3049,2,0,9,2,10,9,1
3050,2,0,9,2,10,9,1
3051,2,0,3,2,3,2,1
3052,2,0,7,2,7,11,1
3053,2,0,4,2,4,18,1
3054,2,0,3,2,3,11,1
3055,2,0,4,2,4,18,1
3056,2,0,3,2,3,2,1
3057,2,0,7,2,7,11,1
3058,2,0,3,2,3,11,1
3059,2,0,4,2,4,18,1
3060,2,0,3,2,3,11,1
3061,2,0,7,2,7,11,1
3062,2,0,4,2,4,2,1
3063,2,0,4,2,4,18,1
3064,26,9,2,1,2,10,1
3065,2,0,7,2,7,11,1
3066,2,0,4,2,4,2,1
3067,2,0,4,2,4,18,1
3068,2,0,3,2,3,11,1
3069,2,0,7,2,7,11,1
3070,2,0,4,2,4,2,1
3071,2,0,3,2,3,11,1
3072,2,0,4,2,4,2,1
3073,2,0,7,2,7,12,1
3074,10,3,1,1,4,3,1
3075,2,0,4,2,4,2,1
3076,2,0,7,2,7,12,1
3077,2,0,4,2,4,2,1
3078,2,0,3,2,3,9,1
3079,10,4,2,1,1,2,1
3080,2,0,7,2,7,12,1
3081,2,0,4,2,4,2,1
3082,2,0,3,2,3,9,1
3083,2,0,3,2,3,2,1
3084,2,0,4,2,4,2,1
3085,2,0,4,2,4,1,1
3086,2,0,3,2,3,2,1
3087,2,0,4,2,4,1,1
3088,2,0,4,2,4,18,1
3089,2,0,7,2,7,12,1
3090,2,0,3,2,3,2,1
3091,2,0,4,2,4,1,1
3092,2,0,4,2,4,18,1
3093,2,0,7,2,7,5,1
3094,2,0,4,2,4,18,1
3095,2,0,3,2,3,2,1
3096,2,0,4,2,4,1,1
3097,2,0,4,2,4,18,1
3098,2,0,7,2,7,5,1
3099,2,0,4,2,4,1,1
3100,2,0,3,2,3,10,1
3101,2,0,7,2,7,5,1
3102,2,0,4,2,4,2,1
3103,2,0,3,2,3,10,1
3104,2,0,7,2,7,5,1
3105,2,0,4,2,4,1,1
3106,2,0,3,2,3,10,1
3107,2,0,1,2,1,1,1
3108,2,0,7,2,7,12,1
3109,2,0,7,2,7,5,1
3110,2,0,4,2,4,1,1
3111,10,1,1,1,1,1,1
3112,2,0,3,2,3,10,1
3113,2,0,7,2,7,12,1
3114,2,0,3,2,3,10,1
3115,2,0,8,2,8,7,1
3116,2,0,4,2,4,18,1
3117,2,0,4,2,4,1,1
3118,10,1,1,1,1,1,1
3119,2,0,8,2,8,7,1
3120,2,0,4,2,4,1,1
3121,10,1,5,1,1,2,1
3122,2,0,5,2,5,8,1
3123,2,0,4,2,4,1,1
3124,32,54,1,1,1,10,1
3125,2,0,3,2,3,2,1
3126,2,0,5,2,5,8,1
3127,2,0,7,2,7,1,1
3128,2,0,8,2,8,23,1
3129,2,0,5,2,5,8,1
3130,2,0,7,2,7,1,1
3131,2,0,7,2,7,12,1
3132,2,0,8,2,8,23,1
3133,2,0,7,2,7,1,1
3134,2,0,5,2,5,8,1
3135,2,0,7,2,7,12,1
3136,2,0,7,2,7,2,1
3137,2,0,7,2,7,12,1
3138,2,0,7,2,7,2,1
3139,2,0,8,2,8,23,1
3140,2,0,7,2,7,1,1
3141,2,0,7,2,7,11,1
3142,2,0,5,2,5,11,1
3143,2,0,8,2,8,23,1
3144,2,0,7,2,7,1,1
3145,2,0,7,2,7,11,1
3146,2,0,5,2,5,11,1
3147,2,0,8,2,8,23,1
3148,2,0,8,2,8,23,1
3149,2,0,7,2,7,11,1
3150,2,0,7,2,7,1,1
3151,2,0,5,2,5,11,1
3152,2,0,7,2,7,11,1
3153,2,0,8,2,8,23,1
3154,2,0,5,2,5,11,1
3155,2,0,7,2,7,1,1
3156,2,0,7,2,7,11,1
3157,2,0,8,2,8,23,1
3158,2,0,7,2,7,1,1
3159,2,0,7,2,7,2,1
3160,2,0,4,2,4,4,1
3161,2,0,8,2,8,23,1
3162,2,0,8,2,8,23,1
3163,2,0,4,2,4,4,1
3164,2,0,7,2,7,3,1
3165,2,0,7,2,7,2,1
3166,2,0,5,2,5,6,1
3167,2,0,8,2,8,23,1
3168,2,0,7,2,7,3,1
3169,2,0,7,2,7,2,1
3170,2,0,5,2,5,6,1
3171,2,0,8,2,8,23,1
3172,2,0,7,2,7,3,1
3173,2,0,7,2,7,2,1
3174,2,0,7,2,7,3,1
3175,2,0,8,2,8,13,1
3176,2,0,8,2,8,23,1
3177,2,0,8,2,8,13,1
3178,2,0,7,2,7,3,1
3179,24,9,1,1,2,3,1
3180,2,0,8,2,8,13,1
3181,10,1,1,1,1,1,1
3182,2,0,4,2,4,11,1
3183,2,0,8,2,8,13,1
3184,2,0,6,2,1,3,1
3185,2,0,5,2,5,1,1
3186,2,0,4,2,4,11,1
3187,2,0,5,2,5,1,1
3188,2,0,8,2,8,13,1
3189,2,0,9,2,9,15,1
3190,2,0,8,2,8,13,1
3191,2,0,9,2,9,15,1
3192,2,0,5,2,5,1,1
3193,2,0,4,2,4,11,1
3194,2,0,8,2,8,13,1
3195,2,0,5,2,5,1,1
3196,2,0,9,2,9,15,1
3197,2,0,4,2,4,11,1
3198,2,0,8,2,8,13,1
3199,2,0,5,2,5,1,1
3200,2,0,9,2,9,15,1
3201,10,1,2,1,1,1,1
3202,2,0,4,2,4,11,1
3203,2,0,8,2,8,13,1
3204,2,0,5,2,5,1,1
3205,2,0,9,2,9,15,1
3206,2,0,4,2,4,11,1
3207,2,0,8,2,8,13,1
3208,2,0,5,2,5,1,1
3209,2,0,4,2,4,11,1
3210,2,0,8,2,8,13,1
3211,2,0,5,2,5,1,1
3212,2,0,9,2,9,15,1
3213,2,0,3,2,3,2,1
3214,4,0,6,2,6,13,1
3215,2,0,9,2,9,15,1
3216,2,0,3,2,3,10,1
3217,2,0,4,2,4,9,1
3218,2,0,9,2,9,15,1
3219,2,0,3,2,3,10,1
3220,2,0,4,2,4,9,1
3221,4,0,6,2,6,13,1
3222,2,0,9,2,9,15,1
3223,2,0,4,2,4,9,1
3224,10,4,1,1,1,1,1
3225,4,0,6,2,6,13,1
3226,62,8,1,1,1,10,1
3227,2,0,8,2,8,13,1
3228,2,0,9,2,9,15,1
3229,2,0,5,2,5,3,1
3230,2,0,4,2,4,2,1
3231,2,0,9,2,9,15,1
3232,2,0,8,2,8,13,1
3233,10,1,6,1,3,3,1
3234,2,0,4,2,4,2,1
3235,2,0,5,2,5,3,1
3236,2,0,9,2,9,15,1
3237,2,0,4,2,4,2,1
3238,10,1,1,1,1,1,1
3239,2,0,5,2,5,3,1
3240,2,0,4,2,4,2,1
3241,2,0,8,2,8,13,1
3242,2,0,4,2,4,2,1
3243,2,0,8,2,8,13,1
3244,2,0,9,2,9,13,1
3245,10,1,6,1,3,2,1
3246,2,0,5,2,5,3,1
3247,2,0,4,2,4,2,1
3248,2,0,9,2,9,13,1
3249,2,0,5,2,5,3,1
3250,2,0,8,2,8,13,1
3251,2,0,4,2,4,2,1
3252,2,0,9,2,9,13,1
3253,2,0,5,2,5,3,1
3254,2,0,8,2,8,13,1
3255,8,2,1,1,2,3,1
3256,2,0,9,2,9,13,1
3257,2,0,8,2,8,13,1
3258,2,0,5,2,5,3,1
3259,2,0,4,2,4,3,1
3260,2,0,9,2,9,13,1
3261,2,0,8,2,8,13,1
3262,2,0,4,2,4,3,1
3263,10,1,3,1,3,1,1
3264,2,0,8,2,8,13,1
3265,2,0,9,2,9,13,1
3266,2,0,4,2,4,3,1
3267,2,0,6,2,6,2,1
3268,2,0,9,2,9,13,1
3269,2,0,4,2,4,15,1
3270,2,0,6,2,6,2,1
3271,2,0,8,2,8,13,1
3272,20,0,1,2,2,1,1
3273,2,0,9,2,9,13,1
3274,2,0,4,2,4,15,1
3275,2,0,8,2,8,13,1
3276,2,0,1,2,2,1,1
3277,2,0,8,2,8,13,1
3278,2,0,4,2,4,15,1
3279,14,2,3,1,1,10,1
3280,2,0,1,2,2,1,1
3281,2,0,9,2,9,13,1
3282,2,0,7,2,7,3,1
3283,2,0,63,2,63,9,1
3284,2,0,5,2,5,2,1
3285,2,0,7,2,7,3,1
3286,2,0,1,2,63,1,1
3287,2,0,7,2,7,6,1
3288,2,0,5,2,5,2,1
3289,2,0,7,2,7,3,1
3290,2,0,5,2,5,2,1
3291,2,0,7,2,7,3,1
3292,2,0,1,2,63,1,1
3293,12,2,5,1,4,1,1
3294,2,0,5,2,5,2,1
3295,10,1,5,1,3,1,1
3296,2,0,7,2,7,6,1
3297,2,0,1,2,63,1,1
3298,12,2,5,1,2,1,1
3299,2,0,5,2,5,2,1
3300,2,0,5,2,5,8,1
3301,2,0,7,2,7,6,1
3302,10,1,1,1,1,1,1
3303,12,2,2,1,2,1,1
3304,10,1,5,1,2,1,1
3305,12,2,7,1,4,3,1
3306,2,0,5,2,5,2,1
3307,16,3,1,1,1,1,1
3308,2,0,7,2,7,6,1
3309,2,0,1,2,1,1,1
3310,8,2,1,1,2,4,1
3311,2,0,5,2,5,2,1
3312,2,0,4,2,4,4,1
3313,2,0,7,2,7,6,1
3314,38,8,1,1,1,1,1
3315,8,2,1,1,2,4,1
3316,2,0,5,2,5,2,1
3317,2,0,4,2,4,4,1
3318,12,2,1,1,1,1,1
3319,14,2,3,1,3,1,1
3320,2,0,7,2,7,21,1
3321,2,0,5,2,5,2,1
3322,10,1,2,1,1,1,1
3323,144,8,1,1,1,1,1
3324,2,0,7,2,7,6,1
3325,2,0,7,2,7,21,1
3326,2,0,5,2,5,5,1
3327,2,0,1,2,1,1,1
3328,2,0,7,2,7,6,1
3329,2,0,5,2,5,5,1
3330,2,0,7,2,7,21,1
3331,14,2,2,1,2,1,1
3332,10,1,1,1,1,1,1
3333,2,0,7,2,7,6,1
3334,2,0,7,2,7,21,1
3335,12,2,3,1,2,1,1
3336,22,18,1,1,1,1,1
3337,2,0,2,2,2,11,1
3338,12,2,4,1,2,4,1
3339,2,0,7,2,7,21,1
3340,8,2,2,1,1,2,1
3341,10,1,1,1,1,1,1
3342,12,1,4,1,1,4,1
3343,2,0,4,2,4,4,1
3344,2,0,2,2,2,11,1
3345,10,1,6,1,1,2,1
3346,106,264,2,1,2,1,1
3347,2,0,5,2,5,6,1
3348,2,0,2,2,2,11,1
3349,2,0,7,2,7,2,1
3350,12,2,1,1,1,1,1
3351,2,0,7,2,7,2,1
3352,10,1,3,1,2,2,1
3353,10,1,2,1,2,1,1
3354,2,0,5,2,5,9,1
3355,10,1,2,1,1,2,1
3356,2,0,4,2,4,11,1
3357,18,29,2,1,1,1,1
3358,2,0,5,2,5,9,1
3359,12,2,3,1,3,3,1
3360,2,0,4,2,4,11,1
3361,2,0,7,2,7,2,1
3362,2,0,1,2,1,1,1
3363,2,0,5,2,5,9,1
3364,10,1,3,1,1,3,1
3365,2,0,4,2,4,11,1
3366,2,0,7,2,7,2,1
3367,10,1,2,1,1,2,1
3368,22,9,1,1,2,2,1
3369,2,0,5,2,5,9,1
3370,2,0,4,2,4,11,1
3371,10,3,1,1,1,1,1
3372,2,0,7,2,7,2,1
3373,14,4,2,1,2,1,1
3374,2,0,1,2,1,1,1
3375,2,0,5,2,5,9,1
3376,2,0,4,2,4,11,1
3377,2,0,7,2,7,11,1
3378,10,1,2,1,1,1,1
3379,2,0,5,2,5,9,1
3380,2,0,4,2,4,11,1
3381,10,1,1,1,1,1,1
3382,10,1,1,1,1,2,1
3383,2,0,7,2,7,11,1
3384,2,0,5,2,5,9,1
3385,10,1,2,1,1,2,1
3386,10,2,1,1,1,1,1
3387,2,0,7,2,7,11,1
3388,2,0,7,2,7,11,1
3389,10,1,6,1,2,1,1
3390,10,1,1,1,1,1,1
3391,12,2,5,1,1,2,1
3392,2,0,7,2,7,11,1
3393,20,30,1,1,1,2,1
3394,10,1,1,1,1,1,1
3395,108,1,1,1,1,1,1
3396,2,0,7,2,7,11,1
3397,12,5,2,1,1,1,1
3398,14,4,2,1,2,2,1
3399,2,0,1,2,2,1,1
3400,10,1,1,1,1,3,1
3401,2,0,7,2,7,11,1
3402,10,2,3,1,3,2,1
3403,26,10,1,1,1,2,1
3404,2,0,1,2,2,1,1
3405,2,0,5,2,5,2,1
3406,2,0,4,2,4,11,1
3407,10,1,1,1,1,1,1
3408,12,2,1,1,1,1,1
3409,2,0,1,2,2,1,1
3410,2,0,4,2,4,11,1
3411,12,2,1,1,1,1,1
3412,2,0,5,2,5,2,1
3413,2,0,1,2,2,1,1
3414,20,15,1,1,1,1,1
3415,20,0,1,2,1,1,1
3416,2,0,5,2,5,1,1
3417,2,0,1,2,2,1,1
3418,2,0,2,2,1,1,1
3419,20,0,1,2,1,1,1
3420,2,0,1,2,63,1,1
3421,10,1,1,1,2,2,1
3422,2,0,4,2,4,9,1
3423,8,3,1,1,2,2,1
3424,2,0,1,2,63,1,1
3425,2,0,5,2,5,2,1
3426,10,1,1,1,1,1,1
3427,2,0,4,2,4,9,1
3428,10,2,2,1,1,1,1
3429,2,0,5,2,5,2,1
3430,2,0,1,2,63,1,1
3431,10,3,1,1,1,1,1
3432,2,0,4,2,4,9,1
3433,16,4,1,1,1,1,1
3434,10,1,1,1,1,1,1
3435,2,0,5,2,5,2,1
3436,2,0,4,2,4,9,1
3437,2,0,1,2,1,1,1
3438,2,0,1,2,63,1,1
3439,10,2,1,1,1,9,1
3440,2,0,5,2,5,2,1
3441,2,0,1,2,1,1,1
3442,2,0,1,2,63,1,1
3443,2,0,4,2,4,2,1
3444,10,1,1,1,1,1,1
3445,2,0,1,2,1,1,1
3446,2,0,5,2,5,2,1
3447,2,0,1,2,63,1,1
3448,2,0,4,2,4,3,1
3449,10,2,1,1,1,1,1
3450,2,0,1,2,63,1,1
3451,2,0,1,2,1,1,1
3452,2,0,5,2,5,2,1
3453,10,2,2,1,2,1,1
3454,2,0,1,2,63,1,1
3455,2,0,4,2,4,15,1
3456,2,0,5,2,5,2,1
3457,10,1,2,1,1,1,1
3458,10,4,5,1,1,1,1
3459,2,0,4,2,4,15,1
3460,10,1,1,1,1,1,1
3461,10,2,2,1,1,1,1
3462,2,0,5,2,5,5,1
3463,10,1,1,1,1,1,1
3464,10,1,1,1,2,2,1
3465,2,0,4,2,4,15,1
3466,20,0,1,2,1,1,1
3467,2,0,5,2,5,5,1
3468,10,1,1,1,1,1,1
3469,4,0,2,3,2,2,1
3470,2,0,4,2,4,15,1
3471,10,1,1,1,1,1,1
3472,2,0,5,2,5,5,1
3473,2,0,1,2,1,1,1
3474,10,1,2,1,1,1,1
3475,24,8,1,1,1,1,1
3476,2,0,5,2,5,5,1
3477,14,1,1,1,1,1,1
3478,22,8,1,1,1,2,1
3479,2,0,5,2,5,2,1
3480,2,0,5,2,5,5,1
3481,10,2,2,1,2,2,1
3482,18,0,1,2,1,1,1
3483,12,2,1,1,1,1,1
3484,2,0,5,2,5,5,1
3485,2,0,2,2,2,1,1
3486,2,0,5,2,5,2,1
3487,18,0,1,2,1,1,1
3488,10,1,12,1,12,5,1
3489,2,0,5,2,5,5,1
3490,2,0,5,2,5,2,1
3491,18,0,1,2,1,1,1
3492,18,7,1,1,1,5,1
3493,2,0,5,2,5,5,1
3494,2,0,5,2,5,5,1
3495,20,9,1,1,1,1,1
3496,18,0,1,2,1,1,1
3497,10,1,10,1,1,3,1
3498,2,0,5,2,5,5,1
3499,10,1,1,1,1,1,1
3500,2,0,5,2,5,5,1
3501,8,2,1,1,2,2,1
3502,10,1,4,1,3,1,1
3503,2,0,5,2,5,5,1
3504,10,3,2,1,2,1,1
3505,10,1,1,1,1,1,1
3506,10,2,7,1,1,2,1
3507,12,2,1,1,1,1,1
3508,10,2,1,1,1,2,1
3509,2,0,5,2,5,5,1
3510,2,0,1,2,1,1,1
3511,112,1,1,1,1,1,1
3512,22,21,1,1,1,1,1
3513,2,0,5,2,5,11,1
3514,10,1,7,1,6,3,1
3515,12,1,2,1,1,1,1
3516,12,1,1,1,1,1,1
3517,2,0,37,2,37,8,1
3518,10,1,4,1,4,1,1
3519,10,5,1,1,1,11,1
3520,2,0,1,2,1,1,1
3521,2,0,1,2,1,1,1
3522,2,0,37,2,37,10,1
3523,2,0,5,2,5,11,1
3524,10,1,5,1,4,2,1
3525,2,0,2,2,2,11,1
3526,2,0,37,2,37,10,1
3527,8,1,1,1,1,1,1
3528,2,0,5,2,5,11,1
3529,24,9,1,1,2,3,1
3530,2,0,2,2,2,11,1
3531,2,0,37,2,37,15,1
3532,2,0,5,2,5,11,1
3533,10,1,4,1,3,1,1
3534,2,0,2,2,2,11,1
3535,2,0,37,2,37,5,1
3536,2,0,5,2,5,11,1
3537,14,4,1,1,1,1,1
3538,2,0,1,2,1,1,1
3539,2,0,7,2,7,11,1
3540,10,1,9,1,6,2,1
3541,2,0,39,2,39,14,1
3542,16,26,3,1,3,2,1
3543,10,1,7,1,7,3,1
3544,2,0,5,2,5,3,1
3545,2,0,39,2,39,14,1
3546,10,1,7,1,7,1,1
3547,2,0,5,2,5,3,1
3548,20,9,1,1,1,1,1
3549,10,1,1,1,1,1,1
3550,10,1,1,1,1,1,1
3551,2,0,39,2,39,15,1
3552,2,0,5,2,5,3,1
3553,20,0,1,2,1,1,1
3554,2,0,39,2,39,15,1
3555,2,0,1,2,1,1,1
3556,10,1,1,1,1,1,1
3557,10,3,2,1,2,2,1
3558,10,2,1,1,1,1,1
3559,10,5,1,1,1,1,1
3560,2,0,7,2,7,12,1
3561,2,0,5,2,5,3,1
3562,12,4,2,1,1,1,1
3563,2,0,1,2,1,1,1
3564,10,1,1,1,1,1,1
3565,20,8,1,1,1,1,1
3566,2,0,5,2,5,3,1
3567,12,3,2,1,2,1,1
3568,2,0,7,2,7,12,1
3569,10,2,2,1,2,1,1
3570,2,0,5,2,5,3,1
3571,2,0,7,2,7,12,1
3572,14,4,1,1,1,2,1
3573,26,57,1,1,1,3,1
3574,10,1,1,1,1,1,1
3575,2,0,5,2,5,3,1
3576,2,0,1,2,1,1,1
3577,10,1,2,1,1,1,1
3578,2,0,5,2,5,3,1
3579,10,1,2,1,1,1,1
3580,262,848,1,1,1,1,1
3581,10,7,1,1,1,1,1
3582,24,30,3,1,1,1,1
3583,2,0,5,2,5,3,1
3584,32,56,1,1,1,1,1
3585,2,0,5,2,5,9,1
3586,10,2,1,1,1,2,1
3587,28,0,1,2,1,1,1
3588,18,1,1,1,1,1,1
3589,2,0,5,2,5,9,1
3590,2,0,1,2,1,1,1
3591,62,158,1,1,1,1,1
3592,2,0,5,2,5,3,1
3593,2,0,5,2,5,9,1
3594,10,1,1,1,1,1,1
3595,2,0,7,2,7,2,1
3596,2,0,5,2,5,15,1
3597,10,2,1,1,1,1,1
3598,2,0,5,2,5,9,1
3599,12,9,2,1,1,1,1
3600,10,1,4,1,4,1,1
3601,2,0,5,2,5,15,1
3602,10,1,1,1,1,1,1
3603,2,0,5,2,5,9,1
3604,10,1,8,1,8,3,1
3605,10,1,4,1,1,1,1
3606,10,1,1,1,1,1,1
3607,10,1,1,1,11,3,1
3608,10,2,2,1,1,1,1
3609,2,0,5,2,5,9,1
3610,12,1,2,1,1,2,1
3611,10,1,6,1,5,2,1
3612,10,1,9,1,8,1,1
3613,10,1,1,1,1,2,1
3614,12,1,2,1,3,2,1
3615,2,0,5,2,5,2,1
3616,10,1,12,1,12,1,1
3617,16,20,1,1,1,1,1
3618,2,0,5,2,5,2,1
3619,2,0,5,2,1,2,1
3620,2,0,5,2,5,1,1
3621,10,1,10,1,10,3,1
3622,240,8,1,1,1,1,1
3623,2,0,1,2,1,1,1
3624,10,1,7,1,6,2,1
3625,2,0,5,2,5,1,1
3626,2,0,5,2,5,2,1
3627,10,1,1,1,1,1,1
3628,2,0,5,2,5,1,1
3629,2,0,7,2,7,11,1
3630,74,8,1,1,1,2,1
3631,2,0,5,2,5,2,1
3632,10,1,6,1,5,2,1
3633,10,1,1,1,1,1,1
3634,2,0,5,2,5,2,1
3635,2,0,5,2,5,1,1
3636,10,1,4,1,4,1,1
3637,20,8,1,1,1,1,1
3638,2,0,5,2,5,1,1
3639,2,0,5,2,5,1,1
3640,2,0,6,2,6,6,1
3641,54,1,1,1,1,1,1
3642,10,1,4,1,4,2,1
3643,2,0,5,2,5,1,1
3644,2,0,5,2,5,1,1
3645,2,0,6,2,6,6,1
3646,76,8,1,1,1,1,1
3647,10,2,2,1,4,1,1
3648,2,0,5,2,5,2,1
3649,22,9,1,1,2,19,1
3650,10,2,1,1,1,1,1
3651,2,0,5,2,5,3,1
3652,10,1,4,1,2,3,1
3653,2,0,5,2,5,2,1
3654,2,0,1,2,1,1,1
3655,10,1,7,1,7,2,1
3656,2,0,5,2,5,3,1
3657,10,1,4,1,4,1,1
3658,36,8,1,1,1,1,1
3659,10,1,7,1,7,2,1
3660,2,0,5,2,5,3,1
3661,2,0,5,2,5,5,1
3662,10,1,1,1,1,2,1
3663,10,1,1,1,1,1,1
3664,2,0,5,2,5,3,1
3665,10,1,7,1,7,2,1
3666,2,0,7,2,7,12,1
3667,22,9,1,1,2,2,1
3668,10,1,5,1,5,1,1
3669,10,2,1,1,1,1,1
3670,268,8,1,1,1,1,1
3671,2,0,5,2,5,3,1
3672,8,2,1,1,2,19,1
3673,2,0,1,2,1,1,1
3674,2,0,4,2,1,2,1
3675,10,1,5,1,4,1,1
3676,2,0,5,2,5,3,1
3677,10,2,2,1,1,1,1
3678,2,0,2,2,1,2,1
3679,12,2,4,1,3,1,1
3680,2,0,5,2,5,3,1
3681,10,1,5,1,4,2,1
3682,2,0,7,2,7,5,1
3683,10,1,2,1,1,1,1
3684,2,0,1,2,1,1,1
3685,2,0,5,2,5,3,1
3686,82,8,1,1,1,1,1
3687,372,2,4,1,2,1,1
3688,2,0,2,2,2,19,1
3689,2,0,7,2,7,5,1
3690,22,9,1,1,2,2,1
3691,10,1,5,1,4,2,1
3692,34,55,1,1,1,3,1
3693,2,0,7,2,7,5,1
3694,8,2,1,1,2,2,1
3695,2,0,2,2,2,19,1
3696,10,3,1,1,1,1,1
3697,12,2,4,1,2,2,1
3698,26,8,1,1,1,1,1
3699,2,0,7,2,7,5,1
3700,2,0,1,0,3,2,1
3701,2,0,2,2,2,19,1
3702,48,8,1,1,1,1,1
3703,12,2,4,1,3,2,1
3704,10,1,1,1,1,1,1
3705,2,0,7,2,7,5,1
3706,20,1,9,1,6,2,1
3707,2,0,2,2,2,19,1
3708,12,2,3,1,3,1,1
3709,2,0,8,2,8,7,1
3710,2,0,13,2,12,4,1
3711,10,1,2,1,1,1,1
3712,12,2,4,1,2,2,1
3713,10,2,2,1,1,1,1
3714,10,2,1,1,1,1,1
3715,2,0,8,2,8,7,1
3716,12,2,4,1,1,1,1
3717,14,9,1,1,1,1,1
3718,12,3,2,1,1,1,1
3719,10,1,2,1,1,1,1
3720,28,8,1,1,1,2,1
3721,2,0,2,2,2,2,1
3722,10,1,3,1,1,3,1
3723,2,0,2,2,1,1,1
3724,2,0,8,2,8,7,1
3725,10,1,1,1,1,1,1
3726,2,0,2,2,2,2,1
3727,10,1,3,1,3,2,1
3728,10,3,2,1,2,1,1
3729,322,0,1,2,1,1,1
3730,10,3,1,1,1,2,1
3731,2,0,2,2,2,2,1
3732,2,0,8,2,8,7,1
3733,2,0,1,2,1,1,1
3734,12,2,2,1,2,1,1
3735,2,0,5,2,1,3,1
3736,2,0,4,2,4,3,1
3737,12,3,10,1,2,6,1
3738,22,2,4,1,2,2,1
3739,2,0,4,2,4,3,1
3740,10,1,4,1,4,1,1
3741,10,5,1,1,8,2,1
3742,2,0,5,2,5,11,1
3743,12,1,3,1,2,2,1
3744,2,0,5,2,5,11,1
3745,12,3,1,1,1,1,1
3746,12,2,3,1,3,2,1
3747,10,1,5,1,5,1,1
3748,2,0,4,2,4,3,1
3749,8,3,1,1,2,2,1
3750,10,2,2,1,1,2,1
3751,10,1,5,1,5,1,1
3752,2,0,4,2,4,3,1
3753,10,1,2,1,1,2,1
3754,12,1,5,1,3,3,1
3755,10,1,5,1,5,1,1
3756,10,1,1,1,1,15,1
3757,10,4,1,1,1,1,1
3758,18,28,1,1,1,1,1
3759,2,0,5,2,5,3,1
3760,10,1,6,1,7,2,1
3761,2,0,4,2,4,9,1
3762,12,2,3,1,1,2,1
3763,2,0,5,2,5,3,1
3764,10,1,4,1,4,1,1
3765,10,1,8,1,3,3,1
3766,2,0,4,2,4,9,1
3767,2,0,5,2,5,3,1
3768,2,0,1,2,1,2,1
3769,10,1,6,1,5,2,1
3770,2,0,5,2,5,3,1
3771,12,2,5,1,2,2,1
3772,10,1,2,1,1,2,1
3773,12,2,2,1,2,1,1
3774,62,181,1,1,2,2,1
3775,14,4,1,1,1,2,1
3776,12,2,1,1,2,2,1
3777,2,0,3,2,3,1,1
3778,2,0,8,2,8,23,1
3779,8,3,1,1,2,3,1
3780,10,1,11,1,5,3,1
3781,12,2,5,1,5,1,1
3782,12,2,2,1,2,1,1
3783,12,2,5,1,5,2,1
3784,2,0,3,2,3,1,1
3785,10,1,1,1,1,2,1
3786,2,0,8,2,8,23,1
3787,12,2,1,1,1,1,1
3788,24,8,1,1,1,1,1
3789,2,0,3,2,3,1,1
3790,2,0,1,2,1,1,1
3791,2,0,5,2,5,3,1
3792,12,2,2,1,2,1,1
3793,2,0,5,2,5,2,1
3794,60,8,1,1,1,3,1
3795,2,0,5,2,5,3,1
3796,26,1,5,1,1,2,1
3797,24,9,1,1,2,4,1
3798,2,0,5,2,5,3,1
3799,12,2,3,1,3,1,1
3800,10,1,2,1,1,2,1
3801,2,0,5,2,5,3,1
3802,12,2,4,1,2,2,1
3803,10,4,1,1,1,2,1
3804,2,0,5,2,5,2,1
3805,2,0,5,2,5,3,1
3806,2,0,8,2,8,23,1
3807,44,74,1,1,1,2,1
3808,12,2,3,1,3,1,1
3809,10,1,2,1,1,2,1
3810,2,0,8,2,8,23,1
3811,2,0,5,2,5,10,1
3812,10,2,1,1,1,1,1
3813,10,3,1,1,1,1,1
3814,2,0,8,2,8,23,1
3815,24,6,5,1,2,4,1
3816,12,2,3,1,2,2,1
3817,10,1,1,1,1,1,1
3818,12,2,3,1,2,1,1
3819,12,2,2,1,2,1,1
3820,10,1,1,1,1,1,1
3821,12,2,1,1,1,1,1
3822,8,3,1,1,2,2,1
3823,2,0,8,2,8,23,1
3824,10,1,2,1,1,1,1
3825,36,2,1,1,1,1,1
3826,2,0,5,2,5,4,1
3827,2,0,8,2,8,23,1
3828,10,2,2,1,1,2,1
3829,2,0,5,2,5,4,1
3830,12,2,5,1,3,2,1
3831,2,0,8,2,8,23,1
3832,42,0,1,2,1,1,1
3833,10,2,1,1,1,2,1
3834,2,0,5,2,5,4,1
3835,2,0,8,2,8,23,1
3836,42,0,1,2,1,1,1
3837,30,8,1,1,1,1,1
3838,22,2,2,1,2,1,1
3839,2,0,8,2,8,23,1
3840,2,0,5,2,5,4,1
3841,42,0,1,2,1,1,1
3842,22,7,5,1,2,2,1
3843,26,37,1,1,1,1,1
3844,2,0,8,2,8,23,1
3845,2,0,5,2,6,2,1
3846,14,4,2,1,2,1,1
3847,2,0,8,2,8,23,1
3848,12,2,6,1,2,1,1
3849,58,1,2,1,2,2,1
3850,2,0,5,2,6,2,1
3851,2,0,8,2,8,23,1
3852,10,1,3,1,2,1,1
3853,14,2,2,1,2,1,1
3854,2,0,5,2,6,2,1
3855,12,2,3,1,2,1,1
3856,2,0,5,2,6,2,1
3857,14,0,2,1,2,2,1
3858,10,1,2,1,1,1,1
3859,2,0,5,2,6,2,1
3860,2,0,8,2,8,23,1
3861,12,2,4,1,3,1,1
3862,10,1,2,1,1,1,1
3863,2,0,5,2,6,21,1
3864,22,2,3,1,3,1,1
